CRE,Cod. INEP,Município,Latitude,Longitude,Idt. Estab,Designação,Denominação,Endereço,Fone,CEP,Cod.Munic.IBGE (7)
Esc Est Ens Med Morada do Vale I,43069444,28,RS-Gravataí,RS-Gravataí
Esc Est Ens Med Anita Garibaldi,43069665,28,RS-Gravataí,RS-Gravataí
Col Estadual Professor Nicolau Chiavaro Neto,43069690,28,RS-Gravataí,RS-Gravataí
Col Estadual José Chiochetta,43069789,16,RS-Bento Gonçalves,RS-Guabiju
Inst Est Educ Gomes Jardim,43070124,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Fun Cel Frederico Linck,43070140,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Med Comendador Eduardo Secco,43070159,12,RS-Guaíba,RS-Sertão Santana
Esc Est Ens Fun Com Ismael Chaves Barcellos,43070167,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Med Gonçalves Ledo,43070191,12,RS-Guaíba,RS-Mariana Pimentel
Esc Est Ens Fun Itororo,43070205,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Med Nestor de Moura Jardim,43070213,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Fun Otaviano Manoel de Oliveira Júnior,43070221,12,RS-Guaíba,RS-Guaíba
Col Estadual Cônego Scherer,43070230,12,RS-Guaíba,RS-Guaíba
Col Estadual Augusto Meyer,43070256,12,RS-Guaíba,RS-Guaíba
Inst Estadual Doutor Carlos Augusto de Moura e Cunha,43070280,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Med Doutor Ruy Coelho Gonçalves,43070400,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Med Professora Aglae Kehl,43070418,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Med Otero Paiva Guimarães,43070434,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Med Izaura Ibanez Paiva,43070442,12,RS-Guaíba,RS-Guaíba
Esc Est Ens Fun Alexandre Ferreira,43070930,7,RS-Passo Fundo,RS-União da Serra
Esc Est Ens Med Ricardo Francisco Gasparin,43070990,7,RS-Passo Fundo,RS-União da Serra
Esc Est Ens Fun Dr Felix Engel Filho,43071015,7,RS-Passo Fundo,RS-Guaporé
Esc Est Ens Med Frei Caneca,43071023,7,RS-Passo Fundo,RS-Guaporé
Esc Est Ens Med Bandeirante,43071066,7,RS-Passo Fundo,RS-Guaporé
Esc Est Tec Agr Guapore,43071082,7,RS-Passo Fundo,RS-Guaporé
Esc Est Ens Fun Nossa Senhora do Carmo,43071392,14,RS-Santo Ângelo,RS-Sete de Setembro
Esc Est Ens Med São Roque,43071473,14,RS-Santo Ângelo,RS-Sete de Setembro
Esc Est Ens Med João Przyczynski,43071511,14,RS-Santo Ângelo,RS-Guarani das Missões
Esc Est Técnica Guaramano,43071538,14,RS-Santo Ângelo,RS-Guarani das Missões
Esc Est Ens Med Jacób Hoff,43071570,2,RS-São Leopoldo,RS-Harmonia
Esc Est Ens Fun Farroupilha,43071880,17,RS-Santa Rosa,RS-Horizontina
Esc Est Ed Bas Albino Fantin,43071910,17,RS-Santa Rosa,RS-Horizontina
Inst Est Educ Maria Cristina CIEP,43072135,21,RS-Três Passos,RS-Humaitá
Esc Est Ens Med Catarina Bridi,43072399,24,RS-Cachoeira do Sul,RS-Ibarama
Esc Est Ens Med Professora Adelaide Picolotto,43072739,7,RS-Passo Fundo,RS-Ibiaçá
E E Ind Ens Fun Retanh Leopoldino,43072925,7,RS-Passo Fundo,RS-Muliterno
Esc Est Ens Fun Padre Aleixo,43073069,7,RS-Passo Fundo,RS-Ibiraiaras
Esc Est Ens Med Antônio Stella,43073077,7,RS-Passo Fundo,RS-Ibiraiaras
Esc Est Ens Med Saldanha Marinho,43073301,25,RS-Soledade,RS-Ibirapuitã
Esc Est Ens Fun Edison Quintana,43073760,9,RS-Cruz Alta,RS-Ibirubá
Esc Est Ens Fun Ibirubá,43073778,9,RS-Cruz Alta,RS-Ibirubá
Esc Est Ed Bas General Osório,43073786,9,RS-Cruz Alta,RS-Ibirubá
Inst Est Educ Edmundo Roewer,43073824,9,RS-Cruz Alta,RS-Ibirubá
Esc Est Ens Fun Hermany,43073859,9,RS-Cruz Alta,RS-Ibirubá
Inst Est Educ Olivia Lahm Hirt,43074022,2,RS-São Leopoldo,RS-Igrejinha
Esc Est Ens Med Berthalina Kirsch,43074049,2,RS-São Leopoldo,RS-Igrejinha
Esc Est Ens Fun Figueiras,43074057,2,RS-São Leopoldo,RS-Igrejinha
Esc Est Ens Fun Promorar,43074120,2,RS-São Leopoldo,RS-Igrejinha
Esc Est Ens Med Ruy Barbosa,43074189,36,RS-Ijuí,RS-Ijuí
Esc Técnica Est 25 de Julho,43074200,36,RS-Ijuí,RS-Ijuí
Inst Est Educ Guilherme Clemente Koehler,43074219,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun 24 de Fevereiro,43074944,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Colmeia do Trabalho,43074952,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Med Dr Bozano,43074960,36,RS-Ijuí,RS-Bozano
Esc Est Ens Fun Giovana Margarita,43074979,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun 6 de Agosto,43074987,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Souza Lobo,43074995,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun São Pio X,43075045,36,RS-Ijuí,RS-Bozano
Esc Est Ens Fun Alice Couto,43075053,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Boa Vista,43075070,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Osvaldo Aranha,43075088,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Ijui,43075096,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Carlos Zimpel,43075100,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Madre Stanisla,43075118,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun N Sra da Penha,43075126,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Santana,43075134,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Rui Barbosa,43075142,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Med São Geraldo,43075150,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Med Emil Glitz,43075169,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Pedro Maciel,43075193,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Luiz Fogliatto,43075282,36,RS-Ijuí,RS-Ijuí
Col Estadual Modelo,43075304,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Chico Mendes,43075339,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Centenário,43075347,36,RS-Ijuí,RS-Ijuí
Esc Est Ens Fun Ventura Migliorini,43075363,25,RS-Soledade,RS-Ilópolis
Esc Est Ens Med Reinaldo Vaccari,43075592,11,RS-Osório,RS-Imbé
Esc Est Ens Med Nove de Maio,43075630,11,RS-Osório,RS-Imbé
Esc Est Ens Med 25 de Maio,43075649,3,RS-Estrela,RS-Imigrante
Esc Est Ens Fun Dante Marasca,43076050,17,RS-Santa Rosa,RS-Independência
Esc Est Ed Bas Amelio Fagundes,43076076,17,RS-Santa Rosa,RS-Independência
Esc Est Ed Bas Frei Casimiro Zaffonato,43076270,23,RS-Vacaria,RS-Ipê
Esc Est Ens Fun São Paulo,43076467,23,RS-Vacaria,RS-Ipê
Esc Est Ens Fun São João Batista de La Salle,43076475,23,RS-Vacaria,RS-Ipê
Col Estadual Ipiranga,43076602,15,RS-Erechim,RS-Ipiranga do Sul
Inst Est Educ Visconde de Taunay,43076637,20,RS-Palmeira das Missões,RS-Iraí
Esc Est Ens Fun Bento Gonçalves,43076947,20,RS-Palmeira das Missões,RS-Iraí
Esc Est Ens Fun Marechal Rondon,43076980,20,RS-Palmeira das Missões,RS-Iraí
Esc Est Ind EM Nan Ga,43077048,20,RS-Palmeira das Missões,RS-Iraí
Esc Est Ens Med Vicente Goulart,43077188,35,RS-São Borja,RS-Itacurubi
Col Estadual São Patricio,43077250,10,RS-Uruguaiana,RS-Itaqui
Esc Est Técnica Encruzilhada,43077480,35,RS-São Borja,RS-Maçambará
Inst Estadual Anibal Benevolo,43077544,35,RS-São Borja,RS-Maçambará
Esc Est Ens Fun Aureliano Barbosa,43077552,10,RS-Uruguaiana,RS-Itaqui
Esc Est Ens Fun Cel Felipe Nery de Aguiar,43077560,10,RS-Uruguaiana,RS-Itaqui
Esc Est Ens Fun Dr Anibal Loureiro,43077579,10,RS-Uruguaiana,RS-Itaqui
Inst Est Educ Osvaldo Cruz,43077595,10,RS-Uruguaiana,RS-Itaqui
Esc Est Ens Fun Tito Correa Lopes,43077609,10,RS-Uruguaiana,RS-Itaqui
Esc Est Ens Fun Dr Roque Degrazia,43077650,10,RS-Uruguaiana,RS-Itaqui
Esc Est Ens Med Professora Odila Villordo de Moraes,43077668,10,RS-Uruguaiana,RS-Itaqui
Esc Est Ens Fun Francisco Farina,43078010,15,RS-Erechim,RS-Itatiba do Sul
Esc Est Ens Fun Marieta Tozzo,43078044,15,RS-Erechim,RS-Itatiba do Sul
Esc Est Ens Med Professora Fernandina Rigoti,43078060,15,RS-Erechim,RS-Itatiba do Sul
Esc Est Ed Bas Padre Pedro Marcelino Copetti,43078230,8,RS-Santa Maria,RS-Ivorá
Esc Est Ed Bas Prof Mathias Schutz,43078389,2,RS-São Leopoldo,RS-Ivoti
Esc Est Ens Med Guilherme Exner,43078397,2,RS-São Leopoldo,RS-Presidente Lucena
Esc Est Ens Med Walter Herrmann,43078400,2,RS-São Leopoldo,RS-Lindolfo Collor
Esc Est Ed Bas Padre Francisco Goettler,43078583,20,RS-Palmeira das Missões,RS-Jaboticaba
Esc Est Ens Med São José,43078974,15,RS-Erechim,RS-Ponte Preta
Esc Est Ed Bas Érico Veríssimo,43079024,15,RS-Erechim,RS-Jacutinga
Col Estadual Carlos Alberto Ribas,43079040,5,RS-Pelotas,RS-Jaguarão
Inst Est Educ Espírito Santo,43079059,5,RS-Pelotas,RS-Jaguarão
Esc Est Ens Fun Maria Quiteria,43079180,5,RS-Pelotas,RS-Jaguarão
Esc Est Ens Fun Dr Alcides Marques,43079237,5,RS-Pelotas,RS-Jaguarão
Esc Est Ens Fun Dr Manoel Amaro Júnior,43079245,5,RS-Pelotas,RS-Jaguarão
Esc Est Ens Fun Joaquim Caetano da Silva,43079253,5,RS-Pelotas,RS-Jaguarão
Esc Est Ens Med Hermes Pintos Affonso,43079350,5,RS-Pelotas,RS-Jaguarão
Esc Est Ens Med Ijucapirama,43079750,8,RS-Santa Maria,RS-Jaguari
Inst Est Educ Profa Guilhermina Javorski,43079865,8,RS-Santa Maria,RS-Jaguari
Esc Est Ens Fun Ironita Witt Marques,43079911,8,RS-Santa Maria,RS-Jaguari
Esc Est Ens Med Professora Deotilia Cardoso Lopes,43080189,4,RS-Caxias do Sul,RS-Jaquirana
Esc Est Ens Fun Cacique Sepé,43080367,36,RS-Ijuí,RS-Jóia
Esc Est Ens Fun Geovani Batista Patias,43080375,36,RS-Ijuí,RS-Jóia
Col Estadual Antônio Mastella,43080405,36,RS-Ijuí,RS-Jóia
Esc Est Ens Fun Dr Edmar Kruel,43080413,36,RS-Ijuí,RS-Jóia
Esc Est Ens Fun Botao de Ouro,43080502,36,RS-Ijuí,RS-Jóia
Esc Est Ens Med Dr Júlio Prates de Castilhos,43080529,8,RS-Santa Maria,RS-Júlio de Castilhos
Inst Est Educ Vicente Dutra,43080545,8,RS-Santa Maria,RS-Júlio de Castilhos
Esc Est Ed Bas Rui Barbosa,43080960,8,RS-Santa Maria,RS-Pinhal Grande
Esc Est Ed Bas Dom Pedro I,43080987,8,RS-Santa Maria,RS-Quevedos
Esc Est Ens Fun Dolores Paulino,43081010,8,RS-Santa Maria,RS-Júlio de Castilhos
Esc Est Ens Fun Dr Theodoro Ribas Salles,43081029,8,RS-Santa Maria,RS-Júlio de Castilhos
Esc Est Ens Fun Senador Alberto Pasqualini,43081045,8,RS-Santa Maria,RS-Júlio de Castilhos
Esc Est Ens Fun Carlos Gomes,43081193,8,RS-Santa Maria,RS-Júlio de Castilhos
Esc Est Ens Fun Nossa Senhora Aparecida,43081215,8,RS-Santa Maria,RS-Júlio de Castilhos
Esc Est Ens Fun Joaquim José da Silva Xavier,43081223,8,RS-Santa Maria,RS-Júlio de Castilhos
Esc Est Ens Fun 15 de Marco,43081266,8,RS-Santa Maria,RS-Júlio de Castilhos
Esc Est Ens Fun Dr Ibis Castilhos de Araújo Lopes,43081274,8,RS-Santa Maria,RS-Júlio de Castilhos
Esc Est Ens Med Dr Araby Augusto Nacul,43081304,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Med Dr Abelardo José Nacul,43081878,7,RS-Passo Fundo,RS-Capão Bonito do Sul
Esc Est Ens Fun Monteiro Lobato,43081886,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Fun Orozimbo Tondello,43081908,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Fun Luiz Sorgatto,43081916,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Fun João Anselmo Ferreira,43081940,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Fun José Ferreira Bueno,43081959,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Med Presidente Kennedy,43081967,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Fun Professora Delfina Loureiro,43081975,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Fun Dr Silveira Neto,43081983,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Ens Medio Trajano Machado,43081991,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Med Francisco Argenta,43082025,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Fun João Evangelista Saraiva,43082068,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Fun Duque de Caxias,43082076,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Fun Prof Alda de Lourdes Seben Pereira,43082238,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Tec Agr Desiderio Finamor,43082246,7,RS-Passo Fundo,RS-Lagoa Vermelha
Esc Est Ens Med Hugo Oscar Spohr,43083358,3,RS-Estrela,RS-Canudos do Vale
Esc Est Ens Fun Frei Antônio,43083366,3,RS-Estrela,RS-Marques de Souza
Esc Est Ens Fun Henrique Geiss,43083374,3,RS-Estrela,RS-Marques de Souza
Esc Est Ens Fun Severino José Frainer,43083382,3,RS-Estrela,RS-Marques de Souza
Esc Est Ens Med Pedro Albino Muller,43083404,3,RS-Estrela,RS-Sério
Esc Est Ens Fun Pedro Scherer,43083412,3,RS-Estrela,RS-Lajeado
Esc Est Ens Fun Fernandes Vieira,43083439,3,RS-Estrela,RS-Lajeado
Esc Est Ens Fun Manuel Bandeira,43083447,3,RS-Estrela,RS-Lajeado
Esc Est Ens Med Ana Neri,43083455,3,RS-Estrela,RS-Marques de Souza
Esc Est Ens Fun Carlos Fett Filho,43083463,3,RS-Estrela,RS-Lajeado
Esc Est Ens Fun Otilia Correa de Lima,43083471,3,RS-Estrela,RS-Lajeado
Esc Est Ens Fun São João Bosco,43083480,3,RS-Estrela,RS-Lajeado
Esc Est Ens Fun Irmã Branca,43083498,3,RS-Estrela,RS-Lajeado
Esc Est Ens Fun Moises Cândido Veloso,43083501,3,RS-Estrela,RS-Lajeado
Col Estadual Pres Castelo Branco,43083544,3,RS-Estrela,RS-Lajeado
Esc Est Ed Bas Érico Veríssimo,43083552,3,RS-Estrela,RS-Lajeado
Esc Est Ens Med Santa Clara,43083641,3,RS-Estrela,RS-Santa Clara do Sul
Esc Est Ens Fun Des José Bernardo de Medeiros,43083714,13,RS-Bagé,RS-Lavras do Sul
Inst Est Educ Dr Bulcao,43083951,13,RS-Bagé,RS-Lavras do Sul
Esc Est Ens Fun Licinio Cardoso,43084036,13,RS-Bagé,RS-Lavras do Sul
Esc Est Ens Fun Estado de Pernambuco,43084370,20,RS-Palmeira das Missões,RS-Liberato Salzano
Esc Est Ens Fun Estacio de Sa,43084389,20,RS-Palmeira das Missões,RS-Liberato Salzano
Col Estadual Dr Liberato Salzano Vieira da Cunha,43084419,20,RS-Palmeira das Missões,RS-Liberato Salzano
Esc Est Ind Eb Francisco Kajero,43084443,20,RS-Palmeira das Missões,RS-Liberato Salzano
Esc Est Ens Fun Getúlio Dorneles Vargas,43084753,15,RS-Erechim,RS-Machadinho
Esc Est Ens Fun José de Anchieta,43084788,15,RS-Erechim,RS-Machadinho
Esc Est Ens Med Luiza Quitto Busnello,43085474,7,RS-Passo Fundo,RS-Gentil
Esc Est Ens Fun Charruas,43085547,7,RS-Passo Fundo,RS-Marau
Esc Est Ens Fun Herzelino David Bordin,43085555,7,RS-Passo Fundo,RS-Marau
Esc Est Ens Med Nicolau Vergueiro,43085563,7,RS-Passo Fundo,RS-Nicolau Vergueiro
Esc Est Ens Med Anchieta,43085580,7,RS-Passo Fundo,RS-Marau
Inst Estadual Santo Tomas de Aquino,43085598,7,RS-Passo Fundo,RS-Marau
Esc Est Ens Fun Nossa Senhora das Gracas,43085989,15,RS-Erechim,RS-Marcelino Ramos
Esc Est Ens Fun D Pedro I,43085997,15,RS-Erechim,RS-Marcelino Ramos
Inst de Ed. Est Marcelino Ramos,43086004,15,RS-Erechim,RS-Marcelino Ramos
Esc Est Basica Mariano Moro,43086187,15,RS-Erechim,RS-Mariano Moro
Esc Est Ens Fun Luis Xavier,43086357,8,RS-Santa Maria,RS-Mata
Esc Est Ens Fun Florismundo Eggres da Silva,43086411,8,RS-Santa Maria,RS-Mata
Esc Est Ens Med Dona Joaquina,43086420,8,RS-Santa Maria,RS-Mata
Unid Est Ensino Dom Bosco 1 a 5,43086713,15,RS-Erechim,RS-Maximiliano de Almeida
Unid Est Ensino João XxIII,43086721,15,RS-Erechim,RS-Maximiliano de Almeida
Esc Est Ens Med Divino Mestre,43086730,15,RS-Erechim,RS-Maximiliano de Almeida
Esc Est Ens Fun Osmar Hermann,43086993,21,RS-Três Passos,RS-Miraguaí
Esc Est Ens Fun Pontao dos Buenos,43087027,21,RS-Três Passos,RS-Miraguaí
Inst Est Educ Fagundes Varela,43087043,21,RS-Três Passos,RS-Miraguaí
Col Estadual Alexandre de Gusmão,43087132,16,RS-Bento Gonçalves,RS-Montauri
Esc Est Técnica São João Batista,43087213,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Osvaldo Brochier,43087523,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Med São José do Marata,43087566,2,RS-São Leopoldo,RS-São José do Sul
Esc Est Ens Fun Adão Martini,43087574,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Adelaide Sa Brito,43087582,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Aurélio Porto,43087590,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Cel Álvaro de Moraes,43087604,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Med Delfina Dias Ferraz,43087612,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Dr Jorge Guilherme Moojen,43087620,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun José Garibaldi,43087639,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Manoel de Souza Moraes,43087647,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Tanac,43087671,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Yara Ferraz Gaia,43087680,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Coronel Januário Correa,43087698,2,RS-São Leopoldo,RS-Montenegro
Col Estadual a J Renner,43087701,2,RS-São Leopoldo,RS-Montenegro
Esc Est Ens Fun Junto ao Núcleo Habitac Promorar,43087752,2,RS-São Leopoldo,RS-Montenegro
Col Estadual Dr Paulo Ribeiro Campos,43087850,2,RS-São Leopoldo,RS-Montenegro
Col Estadual Nosso Senhor do Bonfim,43088074,5,RS-Pelotas,RS-Morro Redondo
Esc Est Ens Fun 11 de Abril,43088350,11,RS-Osório,RS-Mostardas
Esc Est Ens Med Pe Simao Moser,43088414,11,RS-Osório,RS-Mostardas
Esc Est Ens Med General Souza Doca,43088848,3,RS-Estrela,RS-Muçum
Esc Est Ens Med Vespasiano Correa,43088864,3,RS-Estrela,RS-Vespasiano Corrêa
Esc Est Ens Fun Geny Vieira da Cunha,43089046,39,RS-Carazinho,RS-Nao-me-toque
E E Ind Ens Fun Pero Ga,43089208,7,RS-Passo Fundo,RS-Gramado dos Loureiros
Esc Est Ens Fun Adilio Daronchi,43089755,7,RS-Passo Fundo,RS-Nonoai
Esc Est Ens Med Romano Padoan,43089798,7,RS-Passo Fundo,RS-Rio dos Índios
Esc Est Ens Fun João Cipriano da Rocha Loires,43089801,7,RS-Passo Fundo,RS-Rio dos Índios
Esc Est Ens Med Adolfo Giordani,43089836,7,RS-Passo Fundo,RS-Gramado dos Loureiros
Esc Est Ind EM Joaquim Gaten Cassemiro,43089879,7,RS-Passo Fundo,RS-Nonoai
E E Ind Ens Fun Cacique Nonoai,43089887,7,RS-Passo Fundo,RS-Nonoai
Esc Est Ens Med Maria Dulcina,43089933,7,RS-Passo Fundo,RS-Nonoai
Esc Est Ens Med Vicente Guerra,43090028,25,RS-Soledade,RS-Nova Alvorada
Esc Est Ens Fun Eliza Saretta Sutilli,43090036,25,RS-Soledade,RS-Nova Alvorada
Esc Est Ens Med Luiz Isaias Zucchetti,43090214,16,RS-Bento Gonçalves,RS-Nova Araçá
Esc Est Ens Fun Luiz Zanetti,43090478,16,RS-Bento Gonçalves,RS-Nova Bassano
Col Estadual Pe Colbachini,43090524,16,RS-Bento Gonçalves,RS-Nova Bassano
Esc Est Ens Med Donato Caumo,43090850,3,RS-Estrela,RS-Coqueiro Baixo
Esc Est Ens Med Nova Brescia,43090923,3,RS-Estrela,RS-Nova Bréscia
Col Estadual José Beninca,43091032,8,RS-Santa Maria,RS-Nova Esperança do Sul
Esc Est Ens Med Elvira Jost,43091105,2,RS-São Leopoldo,RS-Nova Hartz
Esc Est Ens Med Germano Hessler,43091113,2,RS-São Leopoldo,RS-Nova Hartz
Esc Est Ens Fun Ana Lobler,43091415,8,RS-Santa Maria,RS-Nova Palma
Esc Est Ens Fun D Érico Ferrari,43091423,8,RS-Santa Maria,RS-Nova Palma
Esc Est Ens Fun Padre João Zanella,43091440,8,RS-Santa Maria,RS-Nova Palma
Esc Est Ed Bas Tiradentes,43091482,8,RS-Santa Maria,RS-Nova Palma
Esc Est Ens Med Décio Martins Costa,43091784,4,RS-Caxias do Sul,RS-Picada Café
Esc Est Ens Med 1 de Maio,43091792,4,RS-Caxias do Sul,RS-Nova Petropolis
Esc Est Ens Fun Pia,43091806,4,RS-Caxias do Sul,RS-Nova Petropolis
Esc Est Ens Fun São José,43091822,4,RS-Caxias do Sul,RS-Nova Petropolis
Esc Est Ens Fun Padre Amstad,43091857,4,RS-Caxias do Sul,RS-Nova Petropolis
Col Estadual Padre Werner,43091865,4,RS-Caxias do Sul,RS-Nova Petropolis
Esc Est Ens Fun André Carbonera,43092179,16,RS-Bento Gonçalves,RS-Nova Prata
Esc Est Ens Med Onze de Agosto,43092195,16,RS-Bento Gonçalves,RS-Nova Prata
Esc Est Ens Fun Reinaldo Cherubini,43092209,16,RS-Bento Gonçalves,RS-Nova Prata
Inst Est Educ Tiradentes,43092217,16,RS-Bento Gonçalves,RS-Nova Prata
Col Estadual Nova Roma,43092420,4,RS-Caxias do Sul,RS-Nova Roma do Sul
Col Estadual 25 de Julho,43092462,2,RS-São Leopoldo,RS-Novo Hamburgo
Col Estadual Senador Alberto Pasqualini,43092470,2,RS-São Leopoldo,RS-Novo Hamburgo
Col Estadual Eng Ignacio Christiano Plangg,43092497,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun Antônio Vieira,43092926,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun João Ribeiro,43092934,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun Leopoldo Petry,43092942,2,RS-São Leopoldo,RS-Novo Hamburgo
Inst Estadual Madre Benicia,43092950,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun Maria das Neves Petry,43092969,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun Otávio Rosa,43092977,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun Pedro Adams Filho,43092985,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun Professor Alfredo Clemente Pinto,43092993,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun Prof Luiza Teixeira Lauffer,43093000,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Med Dom Pedro II,43093019,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun Prof Frederica S Pacheco,43093027,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Fun Ayrton Senna do Brasil,43093051,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Med Osvaldo Aranha,43093078,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Med Antônio Augusto Borges de Medeiros,43093086,2,RS-São Leopoldo,RS-Novo Hamburgo
Col Estadual Vila Becker,43093094,2,RS-São Leopoldo,RS-Novo Hamburgo
Col Estadual Dr Wolfram Metzler,43093108,2,RS-São Leopoldo,RS-Novo Hamburgo
Esc Est Ens Med Hilário Ribeiro,43093795,11,RS-Osório,RS-Maquiné
Esc Est Ed Bas Lourenco Leon Von Langendonck,43093809,11,RS-Osório,RS-Maquiné
E.E.Q.Ens.Med. Santa Teresinha,43093833,11,RS-Osório,RS-Maquiné
Esc Est Ens Fun Cônego Pedro Jacóbs,43093850,11,RS-Osório,RS-Osório
Esc Est Ens Fun Gal Osório,43093868,11,RS-Osório,RS-Osório
Esc Est Ed Bas Prudente de Morais,43093884,11,RS-Osório,RS-Osório
Esc Est Ens Med Maria Teresa V Castilhos,43093892,11,RS-Osório,RS-Osório
Esc Est Ens Med Albatroz,43094066,11,RS-Osório,RS-Osório
Esc Est Ens Med Ildefonso Simões Lopes,43094074,11,RS-Osório,RS-Osório
Esc Est Ed Bas Luiza Formighieri,43094325,15,RS-Erechim,RS-Paim Filho
Esc Est Ens Fun Major Cacildo Krebs,43094481,11,RS-Osório,RS-Osório
Esc Est Ens Med Arthur da Costa e Silva,43094490,11,RS-Osório,RS-Capivari do Sul
Esc Est Ens Fun Manoel Luiz,43094503,11,RS-Osório,RS-Palmares do Sul
Esc Est Ens Fun Padre Luis Fischer,43094511,11,RS-Osório,RS-Palmares do Sul
Esc Est Ens Med Professor Albano Alves Pereira,43094520,11,RS-Osório,RS-Palmares do Sul
Col Estadual Três Martires,43094589,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Inst Est Educ Borges do Canto,43095534,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Ed Bas Palmeira das Missoes,43095550,20,RS-Palmeira das Missões,RS-Palmeira das Missões
Esc Est Ens Med São João Batista,43095569,20,RS-Palmeira das Missões,RS-Novo Barreiro
Esc Est Ens Med Eugenio Korsack,43095585,20,RS-Palmeira das Missões,RS-Lajeado do Bugre
Esc Est Ens Med Lucila Nogueira,43095615,20,RS-Palmeira das Missões,RS-Boa Vista das Missões
Esc Est Ens Med Olimpio Garibaldi Vilarinho,43095623,20,RS-Palmeira das Missões,RS-Sagrada Família
